# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
1.505e+03, 5.000e-01, -2.850e+02, 3.996e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.304e+02, 1.007e+03, 6.767e-02
1.505e+03, 5.000e-01, -2.550e+02, 3.966e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.319e+02, 1.007e+03, 6.768e-02
1.505e+03, 5.000e-01, -2.250e+02, 3.937e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.335e+02, 1.007e+03, 6.770e-02
1.505e+03, 5.000e-01, -1.950e+02, 3.907e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.353e+02, 1.008e+03, 6.772e-02
1.505e+03, 5.000e-01, -1.650e+02, 3.878e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.373e+02, 1.008e+03, 6.774e-02
1.505e+03, 5.000e-01, -1.350e+02, 3.853e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.396e+02, 1.008e+03, 5.929e-02
1.505e+03, 5.000e-01, -1.050e+02, 3.837e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
1.505e+03, 5.000e-01, -7.500e+01, 3.807e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.505e+03, 5.000e-01, -4.500e+01, 3.778e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.437e+02, 1.009e+03, 3.390e-02
1.505e+03, 5.000e-01, -1.500e+01, 3.748e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.450e+02, 1.009e+03, 3.390e-02
1.575e+03, 5.000e-01, -1.185e+03, 4.677e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.907e+02, 9.986e+02, 3.355e-08
1.575e+03, 5.000e-01, -1.155e+03, 4.712e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.925e+02, 9.988e+02, 3.356e-08
1.575e+03, 5.000e-01, -1.125e+03, 4.791e+07, 0.000e+00, 1.521e-04, 0.000e+00, 8.963e+02, 9.992e+02, 5.106e-06
1.575e+03, 5.000e-01, -1.095e+03, 4.796e+07, 0.000e+00, 5.716e-02, 0.000e+00, 8.973e+02, 1.012e+03, 4.859e+03
1.575e+03, 5.000e-01, -1.065e+03, 4.767e+07, 0.000e+00, 4.812e-02, 0.000e+00, 8.979e+02, 1.010e+03, 4.083e+03
1.575e+03, 5.000e-01, -1.035e+03, 4.737e+07, 0.000e+00, 2.585e-02, 0.000e+00, 9.007e+02, 1.006e+03, 2.184e+03
1.575e+03, 5.000e-01, -1.005e+03, 4.707e+07, 0.000e+00, 2.477e-02, 0.000e+00, 9.041e+02, 1.006e+03, 2.094e+03
1.575e+03, 5.000e-01, -9.750e+02, 4.678e+07, 0.000e+00, 1.999e-02, 0.000e+00, 9.062e+02, 1.006e+03, 1.688e+03
1.575e+03, 5.000e-01, -9.450e+02, 4.648e+07, 0.000e+00, 2.066e-02, 0.000e+00, 9.078e+02, 1.006e+03, 1.746e+03
1.575e+03, 5.000e-01, -9.150e+02, 4.619e+07, 0.000e+00, 2.032e-02, 0.000e+00, 9.093e+02, 1.007e+03, 1.718e+03
1.575e+03, 5.000e-01, -8.850e+02, 4.589e+07, 0.000e+00, 1.263e-02, 0.000e+00, 9.101e+02, 1.005e+03, 1.066e+03
1.575e+03, 5.000e-01, -8.550e+02, 4.560e+07, 0.000e+00, 1.156e-02, 0.000e+00, 9.106e+02, 1.005e+03, 9.766e+02
1.575e+03, 5.000e-01, -8.250e+02, 4.530e+07, 0.000e+00, 2.352e-02, 0.000e+00, 9.113e+02, 1.008e+03, 1.992e+03
1.575e+03, 5.000e-01, -7.950e+02, 4.500e+07, 0.000e+00, 2.015e-02, 0.000e+00, 9.125e+02, 1.007e+03, 1.706e+03
1.575e+03, 5.000e-01, -7.650e+02, 4.490e+07, 0.000e+00, 2.456e-03, 0.000e+00, 9.142e+02, 1.004e+03, 8.296e+01
1.575e+03, 5.000e-01, -7.350e+02, 4.460e+07, 0.000e+00, 1.138e-06, 0.000e+00, 9.145e+02, 1.004e+03, 3.839e-02
1.575e+03, 5.000e-01, -7.050e+02, 4.430e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.147e+02, 1.004e+03, 3.373e-02
1.575e+03, 5.000e-01, -6.750e+02, 4.400e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.149e+02, 1.004e+03, 3.373e-02
1.575e+03, 5.000e-01, -6.450e+02, 4.370e+07, 0.000e+00, 1.954e-06, 0.000e+00, 9.150e+02, 1.004e+03, 6.591e-02
1.575e+03, 5.000e-01, -6.150e+02, 4.321e+07, 0.000e+00, 1.102e-02, 0.000e+00, 9.145e+02, 1.006e+03, 7.458e+02
1.575e+03, 5.000e-01, -5.850e+02, 4.292e+07, 0.000e+00, 2.376e-04, 0.000e+00, 9.154e+02, 1.004e+03, 1.604e+01
1.575e+03, 5.000e-01, -5.550e+02, 4.262e+07, 0.000e+00, 1.395e-06, 0.000e+00, 9.163e+02, 1.004e+03, 9.417e-02
1.575e+03, 5.000e-01, -5.250e+02, 4.233e+07, 0.000e+00, 1.964e-06, 0.000e+00, 9.172e+02, 1.005e+03, 1.326e-01
1.575e+03, 5.000e-01, -4.950e+02, 4.203e+07, 0.000e+00, 2.836e-05, 0.000e+00, 9.181e+02, 1.005e+03, 1.915e+00
1.575e+03, 5.000e-01, -4.650e+02, 4.174e+07, 0.000e+00, 2.156e-04, 0.000e+00, 9.191e+02, 1.005e+03, 2.503e+01
1.575e+03, 5.000e-01, -4.350e+02, 4.144e+07, 0.000e+00, 1.322e-05, 0.000e+00, 9.221e+02, 1.005e+03, 1.117e+00
1.575e+03, 5.000e-01, -4.050e+02, 4.114e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.239e+02, 1.006e+03, 8.452e-02
1.575e+03, 5.000e-01, -3.750e+02, 4.085e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.257e+02, 1.006e+03, 8.452e-02
1.575e+03, 5.000e-01, -3.450e+02, 4.055e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.276e+02, 1.006e+03, 7.186e-02
1.575e+03, 5.000e-01, -3.150e+02, 4.026e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.289e+02, 1.007e+03, 6.765e-02
1.575e+03, 5.000e-01, -2.850e+02, 3.996e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.303e+02, 1.007e+03, 6.767e-02
1.575e+03, 5.000e-01, -2.550e+02, 3.966e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.318e+02, 1.007e+03, 6.768e-02
1.575e+03, 5.000e-01, -2.250e+02, 3.937e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.334e+02, 1.007e+03, 6.770e-02
1.575e+03, 5.000e-01, -1.950e+02, 3.907e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.352e+02, 1.008e+03, 6.772e-02
1.575e+03, 5.000e-01, -1.650e+02, 3.878e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.372e+02, 1.008e+03, 6.773e-02
1.575e+03, 5.000e-01, -1.350e+02, 3.853e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.395e+02, 1.008e+03, 5.929e-02
1.575e+03, 5.000e-01, -1.050e+02, 3.837e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
1.575e+03, 5.000e-01, -7.500e+01, 3.807e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.575e+03, 5.000e-01, -4.500e+01, 3.778e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.437e+02, 1.009e+03, 3.390e-02
1.575e+03, 5.000e-01, -1.500e+01, 3.748e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.450e+02, 1.009e+03, 3.390e-02
1.645e+03, 5.000e-01, -1.185e+03, 4.755e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.941e+02, 9.989e+02, 3.356e-08
1.645e+03, 5.000e-01, -1.155e+03, 4.776e+07, 0.000e+00, 1.094e-06, 0.000e+00, 8.953e+02, 9.990e+02, 3.672e-08
1.645e+03, 5.000e-01, -1.125e+03, 4.821e+07, 0.000e+00, 4.376e-02, 0.000e+00, 8.975e+02, 1.009e+03, 3.716e+03
1.645e+03, 5.000e-01, -1.095e+03, 4.797e+07, 0.000e+00, 5.920e-02, 0.000e+00, 8.971e+02, 1.012e+03, 5.034e+03
1.645e+03, 5.000e-01, -1.065e+03, 4.767e+07, 0.000e+00, 5.440e-02, 0.000e+00, 8.969e+02, 1.011e+03, 4.621e+03
1.645e+03, 5.000e-01, -1.035e+03, 4.737e+07, 0.000e+00, 2.791e-02, 0.000e+00, 8.978e+02, 1.006e+03, 2.358e+03
1.645e+03, 5.000e-01, -1.005e+03, 4.707e+07, 0.000e+00, 1.606e-02, 0.000e+00, 8.997e+02, 1.004e+03, 1.354e+03
1.645e+03, 5.000e-01, -9.750e+02, 4.678e+07, 0.000e+00, 1.790e-02, 0.000e+00, 9.024e+02, 1.005e+03, 1.511e+03
1.645e+03, 5.000e-01, -9.450e+02, 4.648e+07, 0.000e+00, 2.929e-02, 0.000e+00, 9.057e+02, 1.008e+03, 2.479e+03
1.645e+03, 5.000e-01, -9.150e+02, 4.619e+07, 0.000e+00, 2.611e-02, 0.000e+00, 9.086e+02, 1.008e+03, 2.210e+03
1.645e+03, 5.000e-01, -8.850e+02, 4.589e+07, 0.000e+00, 2.130e-02, 0.000e+00, 9.106e+02, 1.007e+03, 1.802e+03
1.645e+03, 5.000e-01, -8.550e+02, 4.560e+07, 0.000e+00, 2.349e-02, 0.000e+00, 9.117e+02, 1.008e+03, 1.989e+03
1.645e+03, 5.000e-01, -8.250e+02, 4.530e+07, 0.000e+00, 3.879e-02, 0.000e+00, 9.127e+02, 1.011e+03, 3.296e+03
1.645e+03, 5.000e-01, -7.950e+02, 4.505e+07, 0.000e+00, 4.068e-02, 0.000e+00, 9.137e+02, 1.012e+03, 3.317e+03
1.645e+03, 5.000e-01, -7.650e+02, 4.490e+07, 0.000e+00, 3.555e-04, 0.000e+00, 9.147e+02, 1.004e+03, 1.199e+01
1.645e+03, 5.000e-01, -7.350e+02, 4.460e+07, 0.000e+00, 1.088e-06, 0.000e+00, 9.148e+02, 1.004e+03, 3.668e-02
1.645e+03, 5.000e-01, -7.050e+02, 4.430e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.150e+02, 1.004e+03, 3.373e-02
1.645e+03, 5.000e-01, -6.750e+02, 4.400e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.152e+02, 1.004e+03, 3.373e-02
1.645e+03, 5.000e-01, -6.450e+02, 4.370e+07, 0.000e+00, 1.029e-06, 0.000e+00, 9.153e+02, 1.004e+03, 3.470e-02
1.645e+03, 5.000e-01, -6.150e+02, 4.321e+07, 0.000e+00, 8.537e-04, 0.000e+00, 9.148e+02, 1.004e+03, 5.761e+01
1.645e+03, 5.000e-01, -5.850e+02, 4.292e+07, 0.000e+00, 2.641e-06, 0.000e+00, 9.157e+02, 1.004e+03, 1.782e-01
1.645e+03, 5.000e-01, -5.550e+02, 4.262e+07, 0.000e+00, 1.003e-06, 0.000e+00, 9.167e+02, 1.004e+03, 6.771e-02
1.645e+03, 5.000e-01, -5.250e+02, 4.233e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.176e+02, 1.005e+03, 6.752e-02
1.645e+03, 5.000e-01, -4.950e+02, 4.203e+07, 0.000e+00, 1.002e-06, 0.000e+00, 9.186e+02, 1.005e+03, 6.765e-02
1.645e+03, 5.000e-01, -4.650e+02, 4.174e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.197e+02, 1.005e+03, 6.757e-02
1.645e+03, 5.000e-01, -4.350e+02, 4.144e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.212e+02, 1.005e+03, 8.446e-02
1.645e+03, 5.000e-01, -4.050e+02, 4.114e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.233e+02, 1.006e+03, 8.449e-02
1.645e+03, 5.000e-01, -3.750e+02, 4.085e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.253e+02, 1.006e+03, 8.452e-02
1.645e+03, 5.000e-01, -3.450e+02, 4.055e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.273e+02, 1.006e+03, 7.186e-02
1.645e+03, 5.000e-01, -3.150e+02, 4.026e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.287e+02, 1.007e+03, 6.765e-02
1.645e+03, 5.000e-01, -2.850e+02, 3.996e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.301e+02, 1.007e+03, 6.766e-02
1.645e+03, 5.000e-01, -2.550e+02, 3.966e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.316e+02, 1.007e+03, 6.768e-02
1.645e+03, 5.000e-01, -2.250e+02, 3.937e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.333e+02, 1.007e+03, 6.770e-02
1.645e+03, 5.000e-01, -1.950e+02, 3.907e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.351e+02, 1.008e+03, 6.771e-02
1.645e+03, 5.000e-01, -1.650e+02, 3.878e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.371e+02, 1.008e+03, 6.773e-02
1.645e+03, 5.000e-01, -1.350e+02, 3.853e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.395e+02, 1.008e+03, 5.929e-02
1.645e+03, 5.000e-01, -1.050e+02, 3.837e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.645e+03, 5.000e-01, -7.500e+01, 3.807e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.645e+03, 5.000e-01, -4.500e+01, 3.778e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.437e+02, 1.009e+03, 3.390e-02
1.645e+03, 5.000e-01, -1.500e+01, 3.748e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.450e+02, 1.009e+03, 3.390e-02
1.715e+03, 5.000e-01, -1.185e+03, 4.810e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.965e+02, 9.992e+02, 3.357e-08
1.715e+03, 5.000e-01, -1.155e+03, 4.814e+07, 0.000e+00, 1.073e-06, 0.000e+00, 8.969e+02, 9.992e+02, 3.604e-08
1.715e+03, 5.000e-01, -1.125e+03, 4.824e+07, 0.000e+00, 4.509e-02, 0.000e+00, 8.977e+02, 1.009e+03, 3.832e+03
1.715e+03, 5.000e-01, -1.095e+03, 4.797e+07, 0.000e+00, 6.063e-02, 0.000e+00, 8.972e+02, 1.013e+03, 5.158e+03
1.715e+03, 5.000e-01, -1.065e+03, 4.767e+07, 0.000e+00, 5.833e-02, 0.000e+00, 8.967e+02, 1.012e+03, 4.959e+03
1.715e+03, 5.000e-01, -1.035e+03, 4.737e+07, 0.000e+00, 3.643e-02, 0.000e+00, 8.969e+02, 1.007e+03, 3.083e+03
1.715e+03, 5.000e-01, -1.005e+03, 4.707e+07, 0.000e+00, 1.583e-02, 0.000e+00, 8.980e+02, 1.003e+03, 1.334e+03
1.715e+03, 5.000e-01, -9.750e+02, 4.678e+07, 0.000e+00, 2.105e-02, 0.000e+00, 9.009e+02, 1.005e+03, 1.777e+03
1.715e+03, 5.000e-01, -9.450e+02, 4.648e+07, 0.000e+00, 3.784e-02, 0.000e+00, 9.052e+02, 1.010e+03, 3.209e+03
1.715e+03, 5.000e-01, -9.150e+02, 4.619e+07, 0.000e+00, 3.886e-02, 0.000e+00, 9.090e+02, 1.011e+03, 3.299e+03
1.715e+03, 5.000e-01, -8.850e+02, 4.589e+07, 0.000e+00, 3.949e-02, 0.000e+00, 9.115e+02, 1.011e+03, 3.354e+03
1.715e+03, 5.000e-01, -8.550e+02, 4.560e+07, 0.000e+00, 4.353e-02, 0.000e+00, 9.126e+02, 1.012e+03, 3.702e+03
1.715e+03, 5.000e-01, -8.250e+02, 4.530e+07, 0.000e+00, 5.254e-02, 0.000e+00, 9.131e+02, 1.015e+03, 4.478e+03
1.715e+03, 5.000e-01, -7.950e+02, 4.505e+07, 1.832e-02, 4.866e-02, 0.000e+00, 9.137e+02, 1.014e+03, 5.343e+03
1.715e+03, 5.000e-01, -7.650e+02, 4.490e+07, 0.000e+00, 1.186e-04, 0.000e+00, 9.146e+02, 1.004e+03, 3.999e+00
1.715e+03, 5.000e-01, -7.350e+02, 4.460e+07, 0.000e+00, 1.005e-06, 0.000e+00, 9.148e+02, 1.004e+03, 3.388e-02
1.715e+03, 5.000e-01, -7.050e+02, 4.430e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.150e+02, 1.004e+03, 3.373e-02
1.715e+03, 5.000e-01, -6.750e+02, 4.400e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.153e+02, 1.004e+03, 3.373e-02
1.715e+03, 5.000e-01, -6.450e+02, 4.370e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.154e+02, 1.004e+03, 3.374e-02
1.715e+03, 5.000e-01, -6.150e+02, 4.321e+07, 0.000e+00, 3.212e-06, 0.000e+00, 9.150e+02, 1.004e+03, 2.167e-01
1.715e+03, 5.000e-01, -5.850e+02, 4.292e+07, 0.000e+00, 1.050e-06, 0.000e+00, 9.160e+02, 1.004e+03, 7.083e-02
1.715e+03, 5.000e-01, -5.550e+02, 4.262e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.169e+02, 1.004e+03, 6.750e-02
1.715e+03, 5.000e-01, -5.250e+02, 4.233e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.178e+02, 1.005e+03, 6.751e-02
1.715e+03, 5.000e-01, -4.950e+02, 4.203e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.188e+02, 1.005e+03, 6.753e-02
1.715e+03, 5.000e-01, -4.650e+02, 4.174e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.198e+02, 1.005e+03, 6.754e-02
1.715e+03, 5.000e-01, -4.350e+02, 4.144e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.211e+02, 1.005e+03, 8.445e-02
1.715e+03, 5.000e-01, -4.050e+02, 4.114e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.231e+02, 1.006e+03, 8.448e-02
1.715e+03, 5.000e-01, -3.750e+02, 4.085e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.251e+02, 1.006e+03, 8.451e-02
1.715e+03, 5.000e-01, -3.450e+02, 4.055e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.271e+02, 1.006e+03, 7.186e-02
1.715e+03, 5.000e-01, -3.150e+02, 4.026e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.285e+02, 1.007e+03, 6.765e-02
1.715e+03, 5.000e-01, -2.850e+02, 3.996e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.300e+02, 1.007e+03, 6.766e-02
1.715e+03, 5.000e-01, -2.550e+02, 3.966e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.315e+02, 1.007e+03, 6.768e-02
1.715e+03, 5.000e-01, -2.250e+02, 3.937e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.332e+02, 1.007e+03, 6.770e-02
1.715e+03, 5.000e-01, -1.950e+02, 3.907e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.350e+02, 1.008e+03, 6.771e-02
1.715e+03, 5.000e-01, -1.650e+02, 3.878e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.370e+02, 1.008e+03, 6.773e-02
1.715e+03, 5.000e-01, -1.350e+02, 3.848e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.391e+02, 1.008e+03, 6.775e-02
1.715e+03, 5.000e-01, -1.050e+02, 3.837e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
1.715e+03, 5.000e-01, -7.500e+01, 3.807e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.715e+03, 5.000e-01, -4.500e+01, 3.778e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.437e+02, 1.009e+03, 3.390e-02
1.715e+03, 5.000e-01, -1.500e+01, 3.748e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.450e+02, 1.009e+03, 3.390e-02
1.785e+03, 5.000e-01, -1.185e+03, 4.846e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.981e+02, 9.993e+02, 3.358e-08
1.785e+03, 5.000e-01, -1.155e+03, 4.839e+07, 0.000e+00, 3.902e-05, 0.000e+00, 8.981e+02, 9.994e+02, 1.310e-06
1.785e+03, 5.000e-01, -1.125e+03, 4.826e+07, 0.000e+00, 6.117e-02, 0.000e+00, 8.981e+02, 1.013e+03, 5.205e+03
1.785e+03, 5.000e-01, -1.095e+03, 4.797e+07, 0.000e+00, 6.132e-02, 0.000e+00, 8.976e+02, 1.013e+03, 5.218e+03
1.785e+03, 5.000e-01, -1.065e+03, 4.767e+07, 0.000e+00, 6.054e-02, 0.000e+00, 8.970e+02, 1.013e+03, 5.151e+03
1.785e+03, 5.000e-01, -1.035e+03, 4.737e+07, 0.000e+00, 4.497e-02, 0.000e+00, 8.967e+02, 1.009e+03, 3.813e+03
1.785e+03, 5.000e-01, -1.005e+03, 4.707e+07, 0.000e+00, 1.935e-02, 0.000e+00, 8.971e+02, 1.004e+03, 1.631e+03
1.785e+03, 5.000e-01, -9.750e+02, 4.678e+07, 0.000e+00, 9.582e-03, 0.000e+00, 8.986e+02, 1.002e+03, 8.066e+02
1.785e+03, 5.000e-01, -9.450e+02, 4.648e+07, 0.000e+00, 2.138e-02, 0.000e+00, 9.013e+02, 1.005e+03, 1.806e+03
1.785e+03, 5.000e-01, -9.150e+02, 4.619e+07, 0.000e+00, 2.851e-02, 0.000e+00, 9.043e+02, 1.007e+03, 2.413e+03
1.785e+03, 5.000e-01, -8.850e+02, 4.589e+07, 0.000e+00, 3.016e-02, 0.000e+00, 9.073e+02, 1.008e+03, 2.555e+03
1.785e+03, 5.000e-01, -8.550e+02, 4.560e+07, 0.000e+00, 3.376e-02, 0.000e+00, 9.093e+02, 1.010e+03, 2.863e+03
1.785e+03, 5.000e-01, -8.250e+02, 4.530e+07, 0.000e+00, 2.855e-02, 0.000e+00, 9.105e+02, 1.009e+03, 2.421e+03
1.785e+03, 5.000e-01, -7.950e+02, 4.505e+07, 0.000e+00, 9.730e-03, 0.000e+00, 9.122e+02, 1.005e+03, 7.112e+02
1.785e+03, 5.000e-01, -7.650e+02, 4.490e+07, 0.000e+00, 1.162e-04, 0.000e+00, 9.138e+02, 1.003e+03, 3.918e+00
1.785e+03, 5.000e-01, -7.350e+02, 4.460e+07, 0.000e+00, 1.005e-06, 0.000e+00, 9.144e+02, 1.004e+03, 3.387e-02
1.785e+03, 5.000e-01, -7.050e+02, 4.430e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.148e+02, 1.004e+03, 3.373e-02
1.785e+03, 5.000e-01, -6.750e+02, 4.400e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.152e+02, 1.004e+03, 3.373e-02
1.785e+03, 5.000e-01, -6.450e+02, 4.370e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.155e+02, 1.004e+03, 3.373e-02
1.785e+03, 5.000e-01, -6.150e+02, 4.321e+07, 0.000e+00, 1.003e-06, 0.000e+00, 9.151e+02, 1.004e+03, 6.765e-02
1.785e+03, 5.000e-01, -5.850e+02, 4.292e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.161e+02, 1.004e+03, 6.749e-02
1.785e+03, 5.000e-01, -5.550e+02, 4.262e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.170e+02, 1.004e+03, 6.750e-02
1.785e+03, 5.000e-01, -5.250e+02, 4.233e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.179e+02, 1.005e+03, 6.752e-02
1.785e+03, 5.000e-01, -4.950e+02, 4.203e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.189e+02, 1.005e+03, 6.753e-02
1.785e+03, 5.000e-01, -4.650e+02, 4.174e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.198e+02, 1.005e+03, 6.754e-02
1.785e+03, 5.000e-01, -4.350e+02, 4.144e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.212e+02, 1.005e+03, 8.445e-02
1.785e+03, 5.000e-01, -4.050e+02, 4.114e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.231e+02, 1.006e+03, 8.448e-02
1.785e+03, 5.000e-01, -3.750e+02, 4.085e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.251e+02, 1.006e+03, 8.451e-02
1.785e+03, 5.000e-01, -3.450e+02, 4.055e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.271e+02, 1.006e+03, 7.186e-02
1.785e+03, 5.000e-01, -3.150e+02, 4.026e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.285e+02, 1.007e+03, 6.765e-02
1.785e+03, 5.000e-01, -2.850e+02, 3.996e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.299e+02, 1.007e+03, 6.766e-02
1.785e+03, 5.000e-01, -2.550e+02, 3.966e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.314e+02, 1.007e+03, 6.768e-02
1.785e+03, 5.000e-01, -2.250e+02, 3.937e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.769e-02
1.785e+03, 5.000e-01, -1.950e+02, 3.907e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.785e+03, 5.000e-01, -1.650e+02, 3.878e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.368e+02, 1.008e+03, 6.773e-02
1.785e+03, 5.000e-01, -1.350e+02, 3.848e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.390e+02, 1.008e+03, 6.775e-02
1.785e+03, 5.000e-01, -1.050e+02, 3.837e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
1.785e+03, 5.000e-01, -7.500e+01, 3.807e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.425e+02, 1.009e+03, 3.389e-02
1.785e+03, 5.000e-01, -4.500e+01, 3.778e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.437e+02, 1.009e+03, 3.390e-02
1.785e+03, 5.000e-01, -1.500e+01, 3.748e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.450e+02, 1.009e+03, 3.390e-02
1.855e+03, 5.000e-01, -1.185e+03, 4.855e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.986e+02, 9.994e+02, 3.358e-08
1.855e+03, 5.000e-01, -1.155e+03, 4.843e+07, 0.000e+00, 3.945e-05, 0.000e+00, 8.986e+02, 9.994e+02, 1.325e-06
1.855e+03, 5.000e-01, -1.125e+03, 4.827e+07, 0.000e+00, 6.157e-02, 0.000e+00, 8.988e+02, 1.013e+03, 5.240e+03
1.855e+03, 5.000e-01, -1.095e+03, 4.797e+07, 2.274e-05, 6.152e-02, 0.000e+00, 8.984e+02, 1.013e+03, 5.237e+03
1.855e+03, 5.000e-01, -1.065e+03, 4.767e+07, 0.000e+00, 6.133e-02, 0.000e+00, 8.976e+02, 1.013e+03, 5.220e+03
