# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
1.785e+03, 5.000e-01, -6.150e+02, 4.303e+07, 0.000e+00, 7.635e-03, 0.000e+00, 9.137e+02, 1.005e+03, 5.161e+02
1.785e+03, 5.000e-01, -5.850e+02, 4.274e+07, 0.000e+00, 1.198e-04, 0.000e+00, 9.148e+02, 1.004e+03, 8.087e+00
1.785e+03, 5.000e-01, -5.550e+02, 4.244e+07, 0.000e+00, 1.197e-06, 0.000e+00, 9.158e+02, 1.004e+03, 8.081e-02
1.785e+03, 5.000e-01, -5.250e+02, 4.215e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.169e+02, 1.005e+03, 6.751e-02
1.785e+03, 5.000e-01, -4.950e+02, 4.185e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.180e+02, 1.005e+03, 6.752e-02
1.785e+03, 5.000e-01, -4.650e+02, 4.156e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.191e+02, 1.005e+03, 6.754e-02
1.785e+03, 5.000e-01, -4.350e+02, 4.126e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.206e+02, 1.005e+03, 8.445e-02
1.785e+03, 5.000e-01, -4.050e+02, 4.096e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.226e+02, 1.006e+03, 8.448e-02
1.785e+03, 5.000e-01, -3.750e+02, 4.067e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.247e+02, 1.006e+03, 8.451e-02
1.785e+03, 5.000e-01, -3.450e+02, 4.037e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.268e+02, 1.006e+03, 7.186e-02
1.785e+03, 5.000e-01, -3.150e+02, 4.007e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.283e+02, 1.007e+03, 6.765e-02
1.785e+03, 5.000e-01, -2.850e+02, 3.978e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.298e+02, 1.007e+03, 6.766e-02
1.785e+03, 5.000e-01, -2.550e+02, 3.948e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.314e+02, 1.007e+03, 6.768e-02
1.785e+03, 5.000e-01, -2.250e+02, 3.919e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.770e-02
1.785e+03, 5.000e-01, -1.950e+02, 3.889e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.785e+03, 5.000e-01, -1.650e+02, 3.860e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.369e+02, 1.008e+03, 6.773e-02
1.785e+03, 5.000e-01, -1.350e+02, 3.830e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.390e+02, 1.008e+03, 6.775e-02
1.785e+03, 5.000e-01, -1.050e+02, 3.819e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.785e+03, 5.000e-01, -7.500e+01, 3.789e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.422e+02, 1.009e+03, 3.389e-02
1.785e+03, 5.000e-01, -4.500e+01, 3.759e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.432e+02, 1.009e+03, 3.390e-02
1.785e+03, 5.000e-01, -1.500e+01, 3.730e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.443e+02, 1.009e+03, 3.390e-02
1.855e+03, 5.000e-01, -1.185e+03, 4.869e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.993e+02, 9.995e+02, 3.358e-08
1.855e+03, 5.000e-01, -1.155e+03, 4.839e+07, 0.000e+00, 4.891e-05, 0.000e+00, 8.991e+02, 9.995e+02, 1.643e-06
1.855e+03, 5.000e-01, -1.125e+03, 4.809e+07, 4.773e-04, 6.157e-02, 0.000e+00, 8.994e+02, 1.013e+03, 5.275e+03
1.855e+03, 5.000e-01, -1.095e+03, 4.779e+07, 5.855e-04, 6.153e-02, 0.000e+00, 9.001e+02, 1.014e+03, 5.280e+03
1.855e+03, 5.000e-01, -1.065e+03, 4.749e+07, 2.993e-04, 6.149e-02, 0.000e+00, 9.004e+02, 1.014e+03, 5.257e+03
1.855e+03, 5.000e-01, -1.035e+03, 4.719e+07, 0.000e+00, 5.759e-02, 0.000e+00, 9.010e+02, 1.013e+03, 4.901e+03
1.855e+03, 5.000e-01, -1.005e+03, 4.689e+07, 0.000e+00, 3.812e-02, 0.000e+00, 9.019e+02, 1.009e+03, 3.231e+03
1.855e+03, 5.000e-01, -9.750e+02, 4.660e+07, 0.000e+00, 3.115e-02, 0.000e+00, 9.035e+02, 1.008e+03, 2.637e+03
1.855e+03, 5.000e-01, -9.450e+02, 4.630e+07, 0.000e+00, 2.264e-02, 0.000e+00, 9.056e+02, 1.006e+03, 1.914e+03
1.855e+03, 5.000e-01, -9.150e+02, 4.600e+07, 0.000e+00, 1.247e-02, 0.000e+00, 9.077e+02, 1.005e+03, 1.052e+03
1.855e+03, 5.000e-01, -8.850e+02, 4.571e+07, 0.000e+00, 5.712e-03, 0.000e+00, 9.094e+02, 1.004e+03, 4.815e+02
1.855e+03, 5.000e-01, -8.550e+02, 4.541e+07, 0.000e+00, 2.904e-03, 0.000e+00, 9.106e+02, 1.003e+03, 2.448e+02
1.855e+03, 5.000e-01, -8.250e+02, 4.512e+07, 0.000e+00, 1.952e-03, 0.000e+00, 9.116e+02, 1.003e+03, 1.646e+02
1.855e+03, 5.000e-01, -7.950e+02, 4.487e+07, 0.000e+00, 5.066e-03, 0.000e+00, 9.126e+02, 1.004e+03, 3.377e+02
1.855e+03, 5.000e-01, -7.650e+02, 4.472e+07, 0.000e+00, 3.136e-04, 0.000e+00, 9.132e+02, 1.003e+03, 1.057e+01
1.855e+03, 5.000e-01, -7.350e+02, 4.442e+07, 0.000e+00, 1.143e-06, 0.000e+00, 9.132e+02, 1.003e+03, 3.853e-02
1.855e+03, 5.000e-01, -7.050e+02, 4.412e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.134e+02, 1.004e+03, 3.372e-02
1.855e+03, 5.000e-01, -6.750e+02, 4.382e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.004e+03, 3.372e-02
1.855e+03, 5.000e-01, -6.450e+02, 4.352e+07, 0.000e+00, 1.125e-06, 0.000e+00, 9.139e+02, 1.004e+03, 3.796e-02
1.855e+03, 5.000e-01, -6.150e+02, 4.303e+07, 0.000e+00, 6.100e-04, 0.000e+00, 9.136e+02, 1.004e+03, 4.116e+01
1.855e+03, 5.000e-01, -5.850e+02, 4.274e+07, 0.000e+00, 1.306e-05, 0.000e+00, 9.147e+02, 1.004e+03, 8.815e-01
1.855e+03, 5.000e-01, -5.550e+02, 4.244e+07, 0.000e+00, 1.001e-06, 0.000e+00, 9.158e+02, 1.004e+03, 6.757e-02
1.855e+03, 5.000e-01, -5.250e+02, 4.215e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.169e+02, 1.005e+03, 6.751e-02
1.855e+03, 5.000e-01, -4.950e+02, 4.185e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.180e+02, 1.005e+03, 6.752e-02
1.855e+03, 5.000e-01, -4.650e+02, 4.156e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.191e+02, 1.005e+03, 6.754e-02
1.855e+03, 5.000e-01, -4.350e+02, 4.126e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.207e+02, 1.005e+03, 8.445e-02
1.855e+03, 5.000e-01, -4.050e+02, 4.096e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.226e+02, 1.006e+03, 8.448e-02
1.855e+03, 5.000e-01, -3.750e+02, 4.067e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.247e+02, 1.006e+03, 8.451e-02
1.855e+03, 5.000e-01, -3.450e+02, 4.037e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.267e+02, 1.006e+03, 7.186e-02
1.855e+03, 5.000e-01, -3.150e+02, 4.007e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.282e+02, 1.007e+03, 6.765e-02
1.855e+03, 5.000e-01, -2.850e+02, 3.978e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.297e+02, 1.007e+03, 6.766e-02
1.855e+03, 5.000e-01, -2.550e+02, 3.948e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.855e+03, 5.000e-01, -2.250e+02, 3.919e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.770e-02
1.855e+03, 5.000e-01, -1.950e+02, 3.889e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.855e+03, 5.000e-01, -1.650e+02, 3.860e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.369e+02, 1.008e+03, 6.773e-02
1.855e+03, 5.000e-01, -1.350e+02, 3.830e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.389e+02, 1.008e+03, 6.775e-02
1.855e+03, 5.000e-01, -1.050e+02, 3.819e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.855e+03, 5.000e-01, -7.500e+01, 3.789e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.422e+02, 1.009e+03, 3.389e-02
1.855e+03, 5.000e-01, -4.500e+01, 3.759e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.432e+02, 1.009e+03, 3.390e-02
1.855e+03, 5.000e-01, -1.500e+01, 3.730e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.443e+02, 1.009e+03, 3.390e-02
1.925e+03, 5.000e-01, -1.185e+03, 4.871e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.995e+02, 9.995e+02, 3.358e-08
1.925e+03, 5.000e-01, -1.155e+03, 4.840e+07, 0.000e+00, 5.794e-05, 0.000e+00, 8.996e+02, 9.996e+02, 1.946e-06
1.925e+03, 5.000e-01, -1.125e+03, 4.809e+07, 8.342e-04, 6.161e-02, 0.000e+00, 9.004e+02, 1.013e+03, 5.304e+03
1.925e+03, 5.000e-01, -1.095e+03, 4.779e+07, 9.737e-04, 6.158e-02, 0.000e+00, 9.014e+02, 1.014e+03, 5.313e+03
1.925e+03, 5.000e-01, -1.065e+03, 4.749e+07, 5.930e-04, 6.152e-02, 0.000e+00, 9.015e+02, 1.014e+03, 5.282e+03
1.925e+03, 5.000e-01, -1.035e+03, 4.719e+07, 0.000e+00, 5.689e-02, 0.000e+00, 9.012e+02, 1.013e+03, 4.840e+03
1.925e+03, 5.000e-01, -1.005e+03, 4.689e+07, 0.000e+00, 4.100e-02, 0.000e+00, 9.010e+02, 1.009e+03, 3.477e+03
1.925e+03, 5.000e-01, -9.750e+02, 4.660e+07, 0.000e+00, 3.260e-02, 0.000e+00, 9.015e+02, 1.008e+03, 2.759e+03
1.925e+03, 5.000e-01, -9.450e+02, 4.630e+07, 0.000e+00, 2.685e-02, 0.000e+00, 9.028e+02, 1.007e+03, 2.270e+03
1.925e+03, 5.000e-01, -9.150e+02, 4.600e+07, 0.000e+00, 1.714e-02, 0.000e+00, 9.048e+02, 1.005e+03, 1.447e+03
1.925e+03, 5.000e-01, -8.850e+02, 4.571e+07, 0.000e+00, 8.315e-03, 0.000e+00, 9.069e+02, 1.004e+03, 7.011e+02
1.925e+03, 5.000e-01, -8.550e+02, 4.541e+07, 0.000e+00, 3.999e-03, 0.000e+00, 9.087e+02, 1.003e+03, 3.370e+02
1.925e+03, 5.000e-01, -8.250e+02, 4.512e+07, 0.000e+00, 2.515e-03, 0.000e+00, 9.102e+02, 1.003e+03, 2.120e+02
1.925e+03, 5.000e-01, -7.950e+02, 4.487e+07, 0.000e+00, 4.977e-03, 0.000e+00, 9.115e+02, 1.004e+03, 3.394e+02
1.925e+03, 5.000e-01, -7.650e+02, 4.472e+07, 0.000e+00, 3.129e-04, 0.000e+00, 9.123e+02, 1.003e+03, 1.055e+01
1.925e+03, 5.000e-01, -7.350e+02, 4.442e+07, 0.000e+00, 1.206e-06, 0.000e+00, 9.125e+02, 1.003e+03, 4.067e-02
1.925e+03, 5.000e-01, -7.050e+02, 4.412e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.128e+02, 1.003e+03, 3.372e-02
1.925e+03, 5.000e-01, -6.750e+02, 4.382e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.132e+02, 1.004e+03, 3.372e-02
1.925e+03, 5.000e-01, -6.450e+02, 4.352e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.004e+03, 3.374e-02
1.925e+03, 5.000e-01, -6.150e+02, 4.303e+07, 0.000e+00, 7.134e-06, 0.000e+00, 9.134e+02, 1.004e+03, 4.812e-01
1.925e+03, 5.000e-01, -5.850e+02, 4.274e+07, 0.000e+00, 1.004e-06, 0.000e+00, 9.146e+02, 1.004e+03, 6.775e-02
1.925e+03, 5.000e-01, -5.550e+02, 4.244e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.158e+02, 1.004e+03, 6.749e-02
1.925e+03, 5.000e-01, -5.250e+02, 4.215e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.169e+02, 1.005e+03, 6.751e-02
1.925e+03, 5.000e-01, -4.950e+02, 4.185e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.180e+02, 1.005e+03, 6.752e-02
1.925e+03, 5.000e-01, -4.650e+02, 4.156e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.191e+02, 1.005e+03, 6.754e-02
1.925e+03, 5.000e-01, -4.350e+02, 4.126e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.207e+02, 1.005e+03, 8.445e-02
1.925e+03, 5.000e-01, -4.050e+02, 4.096e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.226e+02, 1.006e+03, 8.448e-02
1.925e+03, 5.000e-01, -3.750e+02, 4.067e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.246e+02, 1.006e+03, 8.451e-02
1.925e+03, 5.000e-01, -3.450e+02, 4.037e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.267e+02, 1.006e+03, 8.454e-02
1.925e+03, 5.000e-01, -3.150e+02, 4.007e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.283e+02, 1.007e+03, 6.765e-02
1.925e+03, 5.000e-01, -2.850e+02, 3.978e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.298e+02, 1.007e+03, 6.766e-02
1.925e+03, 5.000e-01, -2.550e+02, 3.948e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.925e+03, 5.000e-01, -2.250e+02, 3.919e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.331e+02, 1.007e+03, 6.770e-02
1.925e+03, 5.000e-01, -1.950e+02, 3.889e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.925e+03, 5.000e-01, -1.650e+02, 3.860e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.368e+02, 1.008e+03, 6.773e-02
1.925e+03, 5.000e-01, -1.350e+02, 3.830e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.389e+02, 1.008e+03, 6.775e-02
1.925e+03, 5.000e-01, -1.050e+02, 3.819e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.925e+03, 5.000e-01, -7.500e+01, 3.789e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.422e+02, 1.009e+03, 3.389e-02
1.925e+03, 5.000e-01, -4.500e+01, 3.759e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.432e+02, 1.009e+03, 3.390e-02
1.925e+03, 5.000e-01, -1.500e+01, 3.730e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.443e+02, 1.009e+03, 3.390e-02
1.995e+03, 5.000e-01, -1.185e+03, 4.874e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.998e+02, 9.995e+02, 3.359e-08
1.995e+03, 5.000e-01, -1.155e+03, 4.842e+07, 0.000e+00, 6.855e-05, 0.000e+00, 9.003e+02, 9.998e+02, 2.303e-06
1.995e+03, 5.000e-01, -1.125e+03, 4.809e+07, 1.366e-03, 6.165e-02, 0.000e+00, 9.018e+02, 1.014e+03, 5.347e+03
1.995e+03, 5.000e-01, -1.095e+03, 4.779e+07, 1.649e-03, 6.165e-02, 0.000e+00, 9.033e+02, 1.014e+03, 5.368e+03
1.995e+03, 5.000e-01, -1.065e+03, 4.749e+07, 3.871e-04, 6.160e-02, 0.000e+00, 9.033e+02, 1.014e+03, 5.275e+03
1.995e+03, 5.000e-01, -1.035e+03, 4.719e+07, 0.000e+00, 5.530e-02, 0.000e+00, 9.025e+02, 1.013e+03, 4.705e+03
1.995e+03, 5.000e-01, -1.005e+03, 4.689e+07, 0.000e+00, 4.172e-02, 0.000e+00, 9.014e+02, 1.010e+03, 3.538e+03
1.995e+03, 5.000e-01, -9.750e+02, 4.660e+07, 0.000e+00, 3.352e-02, 0.000e+00, 9.006e+02, 1.008e+03, 2.838e+03
1.995e+03, 5.000e-01, -9.450e+02, 4.630e+07, 0.000e+00, 2.921e-02, 0.000e+00, 9.006e+02, 1.007e+03, 2.470e+03
1.995e+03, 5.000e-01, -9.150e+02, 4.600e+07, 0.000e+00, 2.222e-02, 0.000e+00, 9.017e+02, 1.006e+03, 1.877e+03
1.995e+03, 5.000e-01, -8.850e+02, 4.571e+07, 0.000e+00, 1.279e-02, 0.000e+00, 9.036e+02, 1.004e+03, 1.078e+03
1.995e+03, 5.000e-01, -8.550e+02, 4.541e+07, 0.000e+00, 6.669e-03, 0.000e+00, 9.056e+02, 1.003e+03, 5.620e+02
1.995e+03, 5.000e-01, -8.250e+02, 4.512e+07, 0.000e+00, 4.092e-03, 0.000e+00, 9.076e+02, 1.003e+03, 3.448e+02
1.995e+03, 5.000e-01, -7.950e+02, 4.482e+07, 0.000e+00, 4.654e-03, 0.000e+00, 9.093e+02, 1.004e+03, 3.923e+02
1.995e+03, 5.000e-01, -7.650e+02, 4.472e+07, 0.000e+00, 2.615e-03, 0.000e+00, 9.112e+02, 1.004e+03, 8.821e+01
1.995e+03, 5.000e-01, -7.350e+02, 4.442e+07, 0.000e+00, 6.446e-06, 0.000e+00, 9.116e+02, 1.003e+03, 2.173e-01
1.995e+03, 5.000e-01, -7.050e+02, 4.412e+07, 0.000e+00, 1.003e-06, 0.000e+00, 9.122e+02, 1.003e+03, 3.383e-02
1.995e+03, 5.000e-01, -6.750e+02, 4.382e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.128e+02, 1.004e+03, 3.372e-02
1.995e+03, 5.000e-01, -6.450e+02, 4.352e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.133e+02, 1.004e+03, 3.372e-02
1.995e+03, 5.000e-01, -6.150e+02, 4.303e+07, 0.000e+00, 1.002e-06, 0.000e+00, 9.132e+02, 1.004e+03, 6.762e-02
1.995e+03, 5.000e-01, -5.850e+02, 4.274e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.146e+02, 1.004e+03, 6.747e-02
1.995e+03, 5.000e-01, -5.550e+02, 4.244e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.158e+02, 1.004e+03, 6.749e-02
1.995e+03, 5.000e-01, -5.250e+02, 4.215e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.170e+02, 1.005e+03, 6.751e-02
1.995e+03, 5.000e-01, -4.950e+02, 4.185e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.181e+02, 1.005e+03, 6.752e-02
1.995e+03, 5.000e-01, -4.650e+02, 4.156e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.191e+02, 1.005e+03, 6.754e-02
1.995e+03, 5.000e-01, -4.350e+02, 4.126e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.208e+02, 1.005e+03, 8.445e-02
1.995e+03, 5.000e-01, -4.050e+02, 4.096e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.227e+02, 1.006e+03, 8.448e-02
1.995e+03, 5.000e-01, -3.750e+02, 4.067e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.247e+02, 1.006e+03, 8.451e-02
1.995e+03, 5.000e-01, -3.450e+02, 4.037e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.268e+02, 1.006e+03, 7.609e-02
1.995e+03, 5.000e-01, -3.150e+02, 4.007e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.283e+02, 1.007e+03, 6.765e-02
1.995e+03, 5.000e-01, -2.850e+02, 3.978e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.297e+02, 1.007e+03, 6.766e-02
1.995e+03, 5.000e-01, -2.550e+02, 3.948e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
1.995e+03, 5.000e-01, -2.250e+02, 3.919e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.330e+02, 1.007e+03, 6.770e-02
1.995e+03, 5.000e-01, -1.950e+02, 3.889e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
1.995e+03, 5.000e-01, -1.650e+02, 3.860e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.368e+02, 1.008e+03, 6.773e-02
1.995e+03, 5.000e-01, -1.350e+02, 3.830e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.389e+02, 1.008e+03, 6.775e-02
1.995e+03, 5.000e-01, -1.050e+02, 3.819e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.413e+02, 1.008e+03, 3.389e-02
1.995e+03, 5.000e-01, -7.500e+01, 3.789e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.422e+02, 1.009e+03, 3.389e-02
1.995e+03, 5.000e-01, -4.500e+01, 3.759e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.432e+02, 1.009e+03, 3.390e-02
1.995e+03, 5.000e-01, -1.500e+01, 3.730e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.443e+02, 1.009e+03, 3.390e-02
2.065e+03, 5.000e-01, -1.185e+03, 4.877e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.001e+02, 9.996e+02, 3.359e-08
2.065e+03, 5.000e-01, -1.155e+03, 4.844e+07, 0.000e+00, 8.800e-05, 0.000e+00, 9.012e+02, 9.999e+02, 2.957e-06
2.065e+03, 5.000e-01, -1.125e+03, 4.809e+07, 2.250e-03, 6.170e-02, 0.000e+00, 9.034e+02, 1.014e+03, 5.415e+03
2.065e+03, 5.000e-01, -1.095e+03, 4.779e+07, 2.436e-03, 6.174e-02, 0.000e+00, 9.058e+02, 1.015e+03, 5.435e+03
2.065e+03, 5.000e-01, -1.065e+03, 4.749e+07, 4.134e-04, 6.018e-02, 0.000e+00, 9.061e+02, 1.014e+03, 5.157e+03
2.065e+03, 5.000e-01, -1.035e+03, 4.719e+07, 0.000e+00, 5.261e-02, 0.000e+00, 9.051e+02, 1.013e+03, 4.476e+03
2.065e+03, 5.000e-01, -1.005e+03, 4.689e+07, 0.000e+00, 3.962e-02, 0.000e+00, 9.035e+02, 1.009e+03, 3.360e+03
2.065e+03, 5.000e-01, -9.750e+02, 4.660e+07, 0.000e+00, 3.433e-02, 0.000e+00, 9.016e+02, 1.008e+03, 2.907e+03
2.065e+03, 5.000e-01, -9.450e+02, 4.630e+07, 0.000e+00, 2.970e-02, 0.000e+00, 9.003e+02, 1.007e+03, 2.512e+03
2.065e+03, 5.000e-01, -9.150e+02, 4.600e+07, 0.000e+00, 2.493e-02, 0.000e+00, 9.002e+02, 1.006e+03, 2.107e+03
2.065e+03, 5.000e-01, -8.850e+02, 4.571e+07, 0.000e+00, 1.769e-02, 0.000e+00, 9.011e+02, 1.005e+03, 1.493e+03
2.065e+03, 5.000e-01, -8.550e+02, 4.541e+07, 0.000e+00, 1.031e-02, 0.000e+00, 9.029e+02, 1.003e+03, 8.694e+02
2.065e+03, 5.000e-01, -8.250e+02, 4.512e+07, 0.000e+00, 6.385e-03, 0.000e+00, 9.051e+02, 1.003e+03, 5.380e+02
2.065e+03, 5.000e-01, -7.950e+02, 4.482e+07, 0.000e+00, 4.848e-03, 0.000e+00, 9.076e+02, 1.003e+03, 4.086e+02
2.065e+03, 5.000e-01, -7.650e+02, 4.472e+07, 0.000e+00, 3.599e-03, 0.000e+00, 9.102e+02, 1.004e+03, 1.214e+02
2.065e+03, 5.000e-01, -7.350e+02, 4.442e+07, 0.000e+00, 8.342e-06, 0.000e+00, 9.110e+02, 1.003e+03, 2.811e-01
2.065e+03, 5.000e-01, -7.050e+02, 4.412e+07, 0.000e+00, 1.005e-06, 0.000e+00, 9.118e+02, 1.003e+03, 3.389e-02
2.065e+03, 5.000e-01, -6.750e+02, 4.382e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.125e+02, 1.003e+03, 3.372e-02
2.065e+03, 5.000e-01, -6.450e+02, 4.352e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.132e+02, 1.004e+03, 3.372e-02
2.065e+03, 5.000e-01, -6.150e+02, 4.303e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.132e+02, 1.004e+03, 6.746e-02
2.065e+03, 5.000e-01, -5.850e+02, 4.274e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.146e+02, 1.004e+03, 6.747e-02
2.065e+03, 5.000e-01, -5.550e+02, 4.244e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.159e+02, 1.004e+03, 6.749e-02
2.065e+03, 5.000e-01, -5.250e+02, 4.215e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.170e+02, 1.005e+03, 6.751e-02
2.065e+03, 5.000e-01, -4.950e+02, 4.185e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.181e+02, 1.005e+03, 6.752e-02
2.065e+03, 5.000e-01, -4.650e+02, 4.156e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.192e+02, 1.005e+03, 6.754e-02
2.065e+03, 5.000e-01, -4.350e+02, 4.126e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.208e+02, 1.005e+03, 8.445e-02
2.065e+03, 5.000e-01, -4.050e+02, 4.096e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.228e+02, 1.006e+03, 8.448e-02
2.065e+03, 5.000e-01, -3.750e+02, 4.067e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.248e+02, 1.006e+03, 8.451e-02
2.065e+03, 5.000e-01, -3.450e+02, 4.037e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.268e+02, 1.006e+03, 7.186e-02
2.065e+03, 5.000e-01, -3.150e+02, 4.007e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.282e+02, 1.007e+03, 6.765e-02
2.065e+03, 5.000e-01, -2.850e+02, 3.978e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.297e+02, 1.007e+03, 6.766e-02
2.065e+03, 5.000e-01, -2.550e+02, 3.948e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.313e+02, 1.007e+03, 6.768e-02
2.065e+03, 5.000e-01, -2.250e+02, 3.919e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.330e+02, 1.007e+03, 6.770e-02
2.065e+03, 5.000e-01, -1.950e+02, 3.889e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.349e+02, 1.008e+03, 6.771e-02
